Date,CailKey,Expiry,Tenor,Data
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::15Y::NORMAL.MID,2M,15Y,94.21000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::1Y::NORMAL.MID,2M,1Y,52.230000000000004
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::2Y::NORMAL.MID,2Y,2Y,106.28
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::8Y::NORMAL.MID,30Y,8Y,56.68
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::10Y::NORMAL.MID,3M,10Y,100.22
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::1Y::NORMAL.MID,3M,1Y,64.89
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::10Y::NORMAL.MID,18M,10Y,104.21
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::4Y::NORMAL.MID,18M,4Y,105.19000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::2Y::NORMAL.MID,1Y,2Y,105.53
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::4Y::NORMAL.MID,8Y,4Y,90.77
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::8Y::NORMAL.MID,8Y,8Y,85.75
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::9Y::NORMAL.MID,9M,9Y,105.01
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::15Y::NORMAL.MID,3Y,15Y,94.87
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::4Y::NORMAL.MID,6Y,4Y,95.66
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::10Y::NORMAL.MID,7Y,10Y,86.78999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::2Y::NORMAL.MID,18M,2Y,105.75
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::1Y::NORMAL.MID,1M,1Y,43.730000000000004
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::30Y::NORMAL.MID,1M,30Y,90.76
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::3Y::NORMAL.MID,1M,3Y,86.57
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::7Y::NORMAL.MID,1M,7Y,95.52
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::9Y::NORMAL.MID,4Y,9Y,97.46
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::6Y::NORMAL.MID,5Y,6Y,96.25
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::3Y::NORMAL.MID,25Y,3Y,70.59
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::2Y::NORMAL.MID,2M,2Y,81.42999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::7Y::NORMAL.MID,8Y,7Y,86.88
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::7Y::NORMAL.MID,9Y,7Y,84.77
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::9Y::NORMAL.MID,6Y,9Y,91.27
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,83.05999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,105.4
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,104.49
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::15Y::NORMAL.MID,1M,15Y,95.59
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::6Y::NORMAL.MID,1M,6Y,94.73
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::9Y::NORMAL.MID,20Y,9Y,64.72999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::30Y::NORMAL.MID,25Y,30Y,47.07
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::10Y::NORMAL.MID,2M,10Y,97.26
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::7Y::NORMAL.MID,9M,7Y,105.57000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::10Y::NORMAL.MID,9Y,10Y,81.67999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::15Y::NORMAL.MID,9Y,15Y,76.27
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::20Y::NORMAL.MID,1Y,20Y,98.93
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::3Y::NORMAL.MID,20Y,3Y,75.01
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::5Y::NORMAL.MID,20Y,5Y,70.42
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::7Y::NORMAL.MID,20Y,7Y,67.36
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::2Y::NORMAL.MID,25Y,2Y,72.49000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::6Y::NORMAL.MID,20Y,6Y,68.88
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::25Y::NORMAL.MID,4Y,25Y,86.39000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::7Y::NORMAL.MID,5Y,7Y,95.5
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::8Y::NORMAL.MID,5Y,8Y,94.81
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::10Y::NORMAL.MID,15Y,10Y,70.05
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::7Y::NORMAL.MID,15Y,7Y,73.61999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,98.25999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::9Y::NORMAL.MID,1M,9Y,97.38
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::7Y::NORMAL.MID,2M,7Y,95.7
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::9Y::NORMAL.MID,2M,9Y,96.62
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::1Y::NORMAL.MID,2Y,1Y,104.7
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::4Y::NORMAL.MID,2Y,4Y,104.72
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::1Y::NORMAL.MID,3Y,1Y,104.69
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::25Y::NORMAL.MID,3Y,25Y,89.6
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::6Y::NORMAL.MID,25Y,6Y,63.72
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::9Y::NORMAL.MID,9Y,9Y,82.8
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::8Y::NORMAL.MID,6Y,8Y,91.72
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,97.14
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::3Y::NORMAL.MID,5Y,3Y,99.53999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::10Y::NORMAL.MID,6M,10Y,103.56
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::2Y::NORMAL.MID,6M,2Y,99.62
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::8Y::NORMAL.MID,9M,8Y,105.17999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::20Y::NORMAL.MID,9Y,20Y,73.01
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,55.17
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::2Y::NORMAL.MID,20Y,2Y,77.18
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::8Y::NORMAL.MID,20Y,8Y,65.96000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::20Y::NORMAL.MID,30Y,20Y,46.88999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::5Y::NORMAL.MID,30Y,5Y,61.8
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::7Y::NORMAL.MID,3M,7Y,100.77
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::5Y::NORMAL.MID,3Y,5Y,102.44
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::8Y::NORMAL.MID,3Y,8Y,101.06
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::20Y::NORMAL.MID,1M,20Y,92.28
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::10Y::NORMAL.MID,1Y,10Y,105.08999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::40Y::NORMAL.MID,18M,40Y,92.06
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::40Y::NORMAL.MID,5Y,40Y,77.92
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::40Y::NORMAL.MID,2Y,40Y,89.51
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::40Y::NORMAL.MID,30Y,40Y,39.699999999999996
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::40Y::NORMAL.MID,10Y,40Y,63.949999999999996
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::40Y::NORMAL.MID,9M,40Y,93.74000000000001
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::40Y::NORMAL.MID,6M,40Y,93.07
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::40Y::NORMAL.MID,3M,40Y,91.1
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::40Y::NORMAL.MID,8Y,40Y,69.05
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::40Y::NORMAL.MID,25Y,40Y,43.660000000000004
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::40Y::NORMAL.MID,9Y,40Y,66.52
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::40Y::NORMAL.MID,1Y,40Y,93.91999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::40Y::NORMAL.MID,6Y,40Y,74.76
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::40Y::NORMAL.MID,1M,40Y,89.8
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::40Y::NORMAL.MID,20Y,40Y,48.43
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::40Y::NORMAL.MID,3Y,40Y,85.12
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::40Y::NORMAL.MID,2M,40Y,90.44999999999999
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::40Y::NORMAL.MID,4Y,40Y,81.48
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::40Y::NORMAL.MID,7Y,40Y,71.47
20231101,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::40Y::NORMAL.MID,15Y,40Y,54.62
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::10Y::NORMAL.MID,10Y,10Y,79.52000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::2Y::NORMAL.MID,10Y,2Y,91.28
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::5Y::NORMAL.MID,10Y,5Y,85.41999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::15Y::NORMAL.MID,10Y,15Y,74.06
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::7Y::NORMAL.MID,10Y,7Y,82.86
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,81.93
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::9Y::NORMAL.MID,10Y,9Y,80.78999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::6Y::NORMAL.MID,10Y,6Y,84.15
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::30Y::NORMAL.MID,10Y,30Y,67.28999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::20Y::NORMAL.MID,10Y,20Y,70.95
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::4Y::NORMAL.MID,4Y,4Y,100.8
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::5Y::NORMAL.MID,4Y,5Y,100.21000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,81.05
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,100.85000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,77.66
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,94.92
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::7Y::NORMAL.MID,7Y,7Y,89.61
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::9Y::NORMAL.MID,7Y,9Y,87.89999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,91.43
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::25Y::NORMAL.MID,10Y,25Y,68.96000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::3Y::NORMAL.MID,10Y,3Y,88.88
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::4Y::NORMAL.MID,10Y,4Y,87.22
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::15Y::NORMAL.MID,6Y,15Y,85.6
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::10Y::NORMAL.MID,8Y,10Y,84.39999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::15Y::NORMAL.MID,4Y,15Y,91.97999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::1Y::NORMAL.MID,5Y,1Y,102.05000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::4Y::NORMAL.MID,5Y,4Y,98.25
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::6Y::NORMAL.MID,2M,6Y,97.19999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::6Y::NORMAL.MID,2Y,6Y,104.42999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::3Y::NORMAL.MID,9Y,3Y,90.74000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::5Y::NORMAL.MID,8Y,5Y,89.74
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::3Y::NORMAL.MID,9M,3Y,106.18
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::30Y::NORMAL.MID,9Y,30Y,69.5
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::20Y::NORMAL.MID,8Y,20Y,75.9
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::8Y::NORMAL.MID,4Y,8Y,98.28
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::20Y::NORMAL.MID,5Y,20Y,85.11
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::6Y::NORMAL.MID,6M,6Y,105.60999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::10Y::NORMAL.MID,6Y,10Y,90.79
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::15Y::NORMAL.MID,9M,15Y,101.83
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::20Y::NORMAL.MID,9M,20Y,98.89999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::4Y::NORMAL.MID,9Y,4Y,89.49000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::10Y::NORMAL.MID,30Y,10Y,54.23
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::15Y::NORMAL.MID,30Y,15Y,49.05
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::2Y::NORMAL.MID,30Y,2Y,69.53
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::2Y::NORMAL.MID,9M,2Y,105.67999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::1Y::NORMAL.MID,9Y,1Y,93.2
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::30Y::NORMAL.MID,7Y,30Y,74.72
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::4Y::NORMAL.MID,7Y,4Y,93.29
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,79.55
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::2Y::NORMAL.MID,6Y,2Y,99.38000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::3Y::NORMAL.MID,6Y,3Y,97.67
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::3Y::NORMAL.MID,1Y,3Y,106.06
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::1Y::NORMAL.MID,20Y,1Y,77.69
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,58.45
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::6Y::NORMAL.MID,6Y,6Y,93.66
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::5Y::NORMAL.MID,7Y,5Y,92.14
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::7Y::NORMAL.MID,1Y,7Y,105.85000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::8Y::NORMAL.MID,1Y,8Y,105.77
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::9Y::NORMAL.MID,1Y,9Y,105.67
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::6Y::NORMAL.MID,8Y,6Y,88.49
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::30Y::NORMAL.MID,9M,30Y,95.75999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::6Y::NORMAL.MID,9Y,6Y,86.5
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::15Y::NORMAL.MID,2Y,15Y,98.42999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::6Y::NORMAL.MID,30Y,6Y,60.44
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::8Y::NORMAL.MID,9Y,8Y,84.02
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::20Y::NORMAL.MID,4Y,20Y,88.4
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::6Y::NORMAL.MID,4Y,6Y,99.61
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::1Y::NORMAL.MID,6M,1Y,88.44
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::5Y::NORMAL.MID,6M,5Y,105.81
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::5Y::NORMAL.MID,3M,5Y,101.71
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,100.45
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::30Y::NORMAL.MID,15Y,30Y,57.879999999999995
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::3Y::NORMAL.MID,15Y,3Y,81.28
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::9Y::NORMAL.MID,6M,9Y,104.29
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::30Y::NORMAL.MID,6M,30Y,94.67
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::7Y::NORMAL.MID,6M,7Y,105.31
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::1Y::NORMAL.MID,6Y,1Y,99.8
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::2Y::NORMAL.MID,7Y,2Y,97.16000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::15Y::NORMAL.MID,8Y,15Y,79.24000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::20Y::NORMAL.MID,6M,20Y,97.42
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::8Y::NORMAL.MID,6M,8Y,104.69
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::30Y::NORMAL.MID,20Y,30Y,51.7
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::1Y::NORMAL.MID,25Y,1Y,73.38
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::9Y::NORMAL.MID,25Y,9Y,59.410000000000004
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::30Y::NORMAL.MID,1Y,30Y,95.27000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::4Y::NORMAL.MID,1Y,4Y,106.19999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::25Y::NORMAL.MID,20Y,25Y,53.44
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::15Y::NORMAL.MID,25Y,15Y,53.52
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::4Y::NORMAL.MID,25Y,4Y,68.14
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::30Y::NORMAL.MID,2M,30Y,91.42
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::4Y::NORMAL.MID,2M,4Y,94.55
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::5Y::NORMAL.MID,2M,5Y,96.91
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::4Y::NORMAL.MID,3Y,4Y,103.0
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::5Y::NORMAL.MID,25Y,5Y,65.67
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::20Y::NORMAL.MID,2M,20Y,93.38000000000001
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::10Y::NORMAL.MID,9M,10Y,104.83
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::25Y::NORMAL.MID,9M,25Y,97.64999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::5Y::NORMAL.MID,9Y,5Y,87.82
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::25Y::NORMAL.MID,2M,25Y,91.6
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::3Y::NORMAL.MID,2M,3Y,90.76
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::7Y::NORMAL.MID,2Y,7Y,103.86
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::9Y::NORMAL.MID,2Y,9Y,103.14999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::25Y::NORMAL.MID,3M,25Y,92.4
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::5Y::NORMAL.MID,1Y,5Y,106.47999999999999
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::10Y::NORMAL.MID,20Y,10Y,63.67
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::25Y::NORMAL.MID,2Y,25Y,93.35
20231102,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::5Y::NORMAL.MID,2Y,5Y,104.71
