Dates,Tickers,Tenor,Data
20230202,EUSA12 BGN Curncy,12Y,2.673
20230202,EUSA15 BGN Curncy,15Y,2.66
20230202,EUSA1D BGN Curncy,1D,NaN
20230202,EUSA1F BGN Curncy,18M,3.258
20230202,EUSA2 BGN Curncy,2Y,3.1425
20230202,EUSA20 BGN Curncy,20Y,2.5275
20230202,EUSA25 BGN Curncy,25Y,2.3685
20230202,EUSA3 BGN Curncy,3Y,2.922
20230202,EUSA30 BGN Curncy,30Y,2.208
20230202,EUSA35 BGN Curncy,35Y,2.1025
20230202,EUSA4 BGN Curncy,4Y,2.784
20230202,EUSA40 BGN Curncy,40Y,1.975
20230202,EUSA45 BGN Curncy,45Y,1.877
20230202,EUSA5 BGN Curncy,5Y,2.7188
20230202,EUSA50 BGN Curncy,50Y,1.812
20230202,EUSA6 BGN Curncy,6Y,2.6964
20230202,EUSA7 BGN Curncy,7Y,2.645
20230202,EUSA8 BGN Curncy,8Y,2.6432
20230202,EUSA9 BGN Curncy,9Y,2.6497
20230203,EUR006M Index,6M,3.011
20230203,EUSA1 BGN Curncy,1Y,3.3276
20230203,EUSA10 BGN Curncy,10Y,2.7596
20230203,EUSA11 BGN Curncy,11Y,2.7682
20230203,EUSA12 BGN Curncy,12Y,2.774
20230203,EUSA15 BGN Curncy,15Y,2.764
20230203,EUSA1D BGN Curncy,1D,NaN
20230203,EUSA1F BGN Curncy,18M,3.2842
20230203,EUSA2 BGN Curncy,2Y,3.194
20230203,EUSA20 BGN Curncy,20Y,2.6333
20230203,EUSA25 BGN Curncy,25Y,2.468
20230203,EUSA3 BGN Curncy,3Y,2.992
20230203,EUSA30 BGN Curncy,30Y,2.324
20230203,EUSA35 BGN Curncy,35Y,2.2016
20230203,EUSA4 BGN Curncy,4Y,2.8775
20230203,EUSA40 BGN Curncy,40Y,2.0868
20230203,EUSA45 BGN Curncy,45Y,2
20230203,EUSA5 BGN Curncy,5Y,2.814
20230203,EUSA50 BGN Curncy,50Y,1.905
20230203,EUSA6 BGN Curncy,6Y,2.777
20230203,EUSA7 BGN Curncy,7Y,2.7566
20230203,EUSA8 BGN Curncy,8Y,2.7493
20230203,EUSA9 BGN Curncy,9Y,2.7479
20230206,EUR006M Index,6M,3.008
20230206,EUSA1 BGN Curncy,1Y,3.362
20230206,EUSA10 BGN Curncy,10Y,2.8748
20230206,EUSA11 BGN Curncy,11Y,2.873
20230206,EUSA12 BGN Curncy,12Y,2.8758
20230206,EUSA15 BGN Curncy,15Y,2.8563
20230206,EUSA1D BGN Curncy,1D,NaN
20230206,EUSA1F BGN Curncy,18M,3.3461
20230206,EUSA2 BGN Curncy,2Y,3.2758
20230206,EUSA20 BGN Curncy,20Y,2.7066
20230206,EUSA25 BGN Curncy,25Y,2.543
20230206,EUSA3 BGN Curncy,3Y,3.102
20230206,EUSA30 BGN Curncy,30Y,2.388
20230206,EUSA35 BGN Curncy,35Y,2.2543
20230206,EUSA4 BGN Curncy,4Y,2.9921
20230206,EUSA40 BGN Curncy,40Y,2.1442
20230206,EUSA45 BGN Curncy,45Y,2.055
20230206,EUSA5 BGN Curncy,5Y,2.9316
20230206,EUSA50 BGN Curncy,50Y,1.955
20230206,EUSA6 BGN Curncy,6Y,2.8867
20230206,EUSA7 BGN Curncy,7Y,2.8723
20230206,EUSA8 BGN Curncy,8Y,2.8668
20230206,EUSA9 BGN Curncy,9Y,2.868
20230207,EUR006M Index,6M,3.029
20230207,EUSA1 BGN Curncy,1Y,3.3916
20230207,EUSA10 BGN Curncy,10Y,2.904
20230207,EUSA11 BGN Curncy,11Y,2.909
20230207,EUSA12 BGN Curncy,12Y,2.911
20230207,EUSA15 BGN Curncy,15Y,2.8867
20230207,EUSA1D BGN Curncy,1D,NaN
20230207,EUSA1F BGN Curncy,18M,3.3751
20230207,EUSA2 BGN Curncy,2Y,3.3085
20230207,EUSA20 BGN Curncy,20Y,2.708
20230207,EUSA25 BGN Curncy,25Y,2.572
20230207,EUSA3 BGN Curncy,3Y,3.13
20230207,EUSA30 BGN Curncy,30Y,2.396
20230207,EUSA35 BGN Curncy,35Y,2.2756
20230207,EUSA4 BGN Curncy,4Y,3.0264
20230207,EUSA40 BGN Curncy,40Y,2.165
20230207,EUSA45 BGN Curncy,45Y,2.067
20230207,EUSA5 BGN Curncy,5Y,2.97
20230207,EUSA50 BGN Curncy,50Y,1.9782
20230207,EUSA6 BGN Curncy,6Y,2.9348
20230207,EUSA7 BGN Curncy,7Y,2.9063
20230207,EUSA8 BGN Curncy,8Y,2.9
20230207,EUSA9 BGN Curncy,9Y,2.8999
20230208,EUR006M Index,6M,3.054
20230208,EUSA1 BGN Curncy,1Y,3.4117
20230208,EUSA10 BGN Curncy,10Y,2.887
20230208,EUSA11 BGN Curncy,11Y,2.8863
20230208,EUSA12 BGN Curncy,12Y,2.8849
20230208,EUSA15 BGN Curncy,15Y,2.8663
20230208,EUSA1D BGN Curncy,1D,NaN
20230208,EUSA1F BGN Curncy,18M,3.384
20230208,EUSA2 BGN Curncy,2Y,3.3065
20230208,EUSA20 BGN Curncy,20Y,2.712
20230208,EUSA25 BGN Curncy,25Y,2.538
20230208,EUSA3 BGN Curncy,3Y,3.1239
20230208,EUSA30 BGN Curncy,30Y,2.38
20230208,EUSA35 BGN Curncy,35Y,2.2555
20230208,EUSA4 BGN Curncy,4Y,3.008
20230208,EUSA40 BGN Curncy,40Y,2.149
20230208,EUSA45 BGN Curncy,45Y,2.052
20230208,EUSA5 BGN Curncy,5Y,2.9427
20230208,EUSA50 BGN Curncy,50Y,1.9643
20230208,EUSA6 BGN Curncy,6Y,2.8932
20230208,EUSA7 BGN Curncy,7Y,2.8855
20230208,EUSA8 BGN Curncy,8Y,2.879
20230208,EUSA9 BGN Curncy,9Y,2.8812
20230209,EUR006M Index,6M,3.103
20230209,EUSA1 BGN Curncy,1Y,3.4323
20230209,EUSA10 BGN Curncy,10Y,2.851
20230209,EUSA11 BGN Curncy,11Y,2.8772
20230209,EUSA12 BGN Curncy,12Y,2.8788
20230209,EUSA15 BGN Curncy,15Y,2.8535
20230209,EUSA1D BGN Curncy,1D,NaN
20230209,EUSA1F BGN Curncy,18M,3.416
20230209,EUSA2 BGN Curncy,2Y,3.313
20230209,EUSA20 BGN Curncy,20Y,2.6988
20230209,EUSA25 BGN Curncy,25Y,2.501
20230209,EUSA3 BGN Curncy,3Y,3.117
20230209,EUSA30 BGN Curncy,30Y,2.345
20230209,EUSA35 BGN Curncy,35Y,2.2405
20230209,EUSA4 BGN Curncy,4Y,2.9978
20230209,EUSA40 BGN Curncy,40Y,2.1333
20230209,EUSA45 BGN Curncy,45Y,2.02
20230209,EUSA5 BGN Curncy,5Y,2.9272
20230209,EUSA50 BGN Curncy,50Y,1.9495
20230209,EUSA6 BGN Curncy,6Y,2.8956
20230209,EUSA7 BGN Curncy,7Y,2.8585
20230209,EUSA8 BGN Curncy,8Y,2.85
20230209,EUSA9 BGN Curncy,9Y,2.8479
20230210,EUR006M Index,6M,3.08
20230210,EUSA1 BGN Curncy,1Y,3.458
20230210,EUSA10 BGN Curncy,10Y,2.8996
20230210,EUSA11 BGN Curncy,11Y,2.8987
20230210,EUSA12 BGN Curncy,12Y,2.9
20230210,EUSA15 BGN Curncy,15Y,2.874
20230210,EUSA1D BGN Curncy,1D,NaN
20230210,EUSA1F BGN Curncy,18M,3.451
20230210,EUSA2 BGN Curncy,2Y,3.372
20230210,EUSA20 BGN Curncy,20Y,2.712
20230210,EUSA25 BGN Curncy,25Y,2.545
20230210,EUSA3 BGN Curncy,3Y,3.179
20230210,EUSA30 BGN Curncy,30Y,2.38
20230210,EUSA35 BGN Curncy,35Y,2.254
20230210,EUSA4 BGN Curncy,4Y,3.0537
20230210,EUSA40 BGN Curncy,40Y,2.147
20230210,EUSA45 BGN Curncy,45Y,2.054
20230210,EUSA5 BGN Curncy,5Y,2.98
20230210,EUSA50 BGN Curncy,50Y,1.962
20230210,EUSA6 BGN Curncy,6Y,2.934
20230210,EUSA7 BGN Curncy,7Y,2.9103
20230210,EUSA8 BGN Curncy,8Y,2.896
20230210,EUSA9 BGN Curncy,9Y,2.8939
20230213,EUR006M Index,6M,3.102
20230213,EUSA1 BGN Curncy,1Y,3.4883
20230213,EUSA10 BGN Curncy,10Y,2.905
20230213,EUSA11 BGN Curncy,11Y,2.9085
20230213,EUSA12 BGN Curncy,12Y,2.9094
20230213,EUSA15 BGN Curncy,15Y,2.882
20230213,EUSA1D BGN Curncy,1D,NaN
20230213,EUSA1F BGN Curncy,18M,3.477
20230213,EUSA2 BGN Curncy,2Y,3.402
20230213,EUSA20 BGN Curncy,20Y,2.72
20230213,EUSA25 BGN Curncy,25Y,2.5475
20230213,EUSA3 BGN Curncy,3Y,3.2135
20230213,EUSA30 BGN Curncy,30Y,2.386
20230213,EUSA35 BGN Curncy,35Y,2.2581
20230213,EUSA4 BGN Curncy,4Y,3.0852
20230213,EUSA40 BGN Curncy,40Y,2.15
20230213,EUSA45 BGN Curncy,45Y,2.051
20230213,EUSA5 BGN Curncy,5Y,3.0037
20230213,EUSA50 BGN Curncy,50Y,1.966
20230213,EUSA6 BGN Curncy,6Y,2.9551
20230213,EUSA7 BGN Curncy,7Y,2.924
20230213,EUSA8 BGN Curncy,8Y,2.91
20230213,EUSA9 BGN Curncy,9Y,2.9033
20230214,EUR006M Index,6M,3.135
20230214,EUSA1 BGN Curncy,1Y,3.5277
20230214,EUSA10 BGN Curncy,10Y,2.985
20230214,EUSA11 BGN Curncy,11Y,2.986
20230214,EUSA12 BGN Curncy,12Y,2.984
20230214,EUSA15 BGN Curncy,15Y,2.951
20230214,EUSA1D BGN Curncy,1D,NaN
20230214,EUSA1F BGN Curncy,18M,3.531
20230214,EUSA2 BGN Curncy,2Y,3.4829
20230214,EUSA20 BGN Curncy,20Y,2.791
20230214,EUSA25 BGN Curncy,25Y,2.61
20230214,EUSA3 BGN Curncy,3Y,3.306
20230214,EUSA30 BGN Curncy,30Y,2.447
20230214,EUSA35 BGN Curncy,35Y,2.32
20230214,EUSA4 BGN Curncy,4Y,3.1807
20230214,EUSA40 BGN Curncy,40Y,2.211
20230214,EUSA45 BGN Curncy,45Y,2.112
20230214,EUSA5 BGN Curncy,5Y,3.103
20230214,EUSA50 BGN Curncy,50Y,2.0264
20230214,EUSA6 BGN Curncy,6Y,3.0488
20230214,EUSA7 BGN Curncy,7Y,3.015
20230214,EUSA8 BGN Curncy,8Y,2.996
20230214,EUSA9 BGN Curncy,9Y,2.9865
20230215,EUR006M Index,6M,3.166
20230215,EUSA1 BGN Curncy,1Y,3.5425
20230215,EUSA10 BGN Curncy,10Y,3.0157
20230215,EUSA11 BGN Curncy,11Y,3.019
20230215,EUSA12 BGN Curncy,12Y,3.0187
20230215,EUSA15 BGN Curncy,15Y,2.9935
20230215,EUSA1D BGN Curncy,1D,NaN
20230215,EUSA1F BGN Curncy,18M,3.556
20230215,EUSA2 BGN Curncy,2Y,3.503
20230215,EUSA20 BGN Curncy,20Y,2.837
20230215,EUSA25 BGN Curncy,25Y,2.661
20230215,EUSA3 BGN Curncy,3Y,3.3108
20230215,EUSA30 BGN Curncy,30Y,2.504
20230215,EUSA35 BGN Curncy,35Y,2.3843
20230215,EUSA4 BGN Curncy,4Y,3.1875
20230215,EUSA40 BGN Curncy,40Y,2.271
20230215,EUSA45 BGN Curncy,45Y,2.1723
20230215,EUSA5 BGN Curncy,5Y,3.1125
20230215,EUSA50 BGN Curncy,50Y,2.088
20230215,EUSA6 BGN Curncy,6Y,3.0658
20230215,EUSA7 BGN Curncy,7Y,3.0315
20230215,EUSA8 BGN Curncy,8Y,3.0178
20230215,EUSA9 BGN Curncy,9Y,3.0145
20230216,EUR006M Index,6M,3.192
20230216,EUSA1 BGN Curncy,1Y,3.55
20230216,EUSA10 BGN Curncy,10Y,3.014
20230216,EUSA11 BGN Curncy,11Y,3.018
20230216,EUSA12 BGN Curncy,12Y,3.0192
20230216,EUSA15 BGN Curncy,15Y,2.9922
20230216,EUSA1D BGN Curncy,1D,NaN
20230216,EUSA1F BGN Curncy,18M,3.556
20230216,EUSA2 BGN Curncy,2Y,3.509
20230216,EUSA20 BGN Curncy,20Y,2.84
20230216,EUSA25 BGN Curncy,25Y,2.659
20230216,EUSA3 BGN Curncy,3Y,3.3385
20230216,EUSA30 BGN Curncy,30Y,2.505
20230216,EUSA35 BGN Curncy,35Y,2.384
20230216,EUSA4 BGN Curncy,4Y,3.206
20230216,EUSA40 BGN Curncy,40Y,2.2824
20230216,EUSA45 BGN Curncy,45Y,2.1858
20230216,EUSA5 BGN Curncy,5Y,3.121
20230216,EUSA50 BGN Curncy,50Y,2.103
20230216,EUSA6 BGN Curncy,6Y,3.0734
20230216,EUSA7 BGN Curncy,7Y,3.0357
20230216,EUSA8 BGN Curncy,8Y,3.0205
20230216,EUSA9 BGN Curncy,9Y,3.016
20230217,EUR006M Index,6M,3.212
20230217,EUSA1 BGN Curncy,1Y,3.5637
20230217,EUSA10 BGN Curncy,10Y,2.9875
20230217,EUSA11 BGN Curncy,11Y,2.9849
20230217,EUSA12 BGN Curncy,12Y,2.985
20230217,EUSA15 BGN Curncy,15Y,2.957
20230217,EUSA1D BGN Curncy,1D,NaN
20230217,EUSA1F BGN Curncy,18M,3.5564
20230217,EUSA2 BGN Curncy,2Y,3.505
20230217,EUSA20 BGN Curncy,20Y,2.8002
20230217,EUSA25 BGN Curncy,25Y,2.622
20230217,EUSA3 BGN Curncy,3Y,3.3282
20230217,EUSA30 BGN Curncy,30Y,2.465
20230217,EUSA35 BGN Curncy,35Y,2.3426
20230217,EUSA4 BGN Curncy,4Y,3.199
20230217,EUSA40 BGN Curncy,40Y,2.2311
20230217,EUSA45 BGN Curncy,45Y,2.144
20230217,EUSA5 BGN Curncy,5Y,3.113
20230217,EUSA50 BGN Curncy,50Y,2.06
20230217,EUSA6 BGN Curncy,6Y,3.054
20230217,EUSA7 BGN Curncy,7Y,3.017
20230217,EUSA8 BGN Curncy,8Y,2.999
20230217,EUSA9 BGN Curncy,9Y,2.9909
20230220,EUR006M Index,6M,3.192
20230220,EUSA1 BGN Curncy,1Y,3.5663
20230220,EUSA10 BGN Curncy,10Y,3.015
20230220,EUSA11 BGN Curncy,11Y,3.0145
20230220,EUSA12 BGN Curncy,12Y,3.013
20230220,EUSA15 BGN Curncy,15Y,2.984
20230220,EUSA1D BGN Curncy,1D,NaN
20230220,EUSA1F BGN Curncy,18M,3.5738
20230220,EUSA2 BGN Curncy,2Y,3.5208
20230220,EUSA20 BGN Curncy,20Y,2.831
20230220,EUSA25 BGN Curncy,25Y,2.649
20230220,EUSA3 BGN Curncy,3Y,3.3482
20230220,EUSA30 BGN Curncy,30Y,2.493
20230220,EUSA35 BGN Curncy,35Y,2.3707
20230220,EUSA4 BGN Curncy,4Y,3.224
20230220,EUSA40 BGN Curncy,40Y,2.265
20230220,EUSA45 BGN Curncy,45Y,2.1708
20230220,EUSA5 BGN Curncy,5Y,3.144
20230220,EUSA50 BGN Curncy,50Y,2.088
20230220,EUSA6 BGN Curncy,6Y,3.088
20230220,EUSA7 BGN Curncy,7Y,3.05
20230220,EUSA8 BGN Curncy,8Y,3.029
20230220,EUSA9 BGN Curncy,9Y,3.02
20230221,EUR006M Index,6M,3.225
20230221,EUSA1 BGN Curncy,1Y,3.6107
20230221,EUSA10 BGN Curncy,10Y,3.085
20230221,EUSA11 BGN Curncy,11Y,3.0847
20230221,EUSA12 BGN Curncy,12Y,3.0802
20230221,EUSA15 BGN Curncy,15Y,3.0481
20230221,EUSA1D BGN Curncy,1D,NaN
20230221,EUSA1F BGN Curncy,18M,3.639
20230221,EUSA2 BGN Curncy,2Y,3.577
20230221,EUSA20 BGN Curncy,20Y,2.8989
20230221,EUSA25 BGN Curncy,25Y,2.706
20230221,EUSA3 BGN Curncy,3Y,3.4144
20230221,EUSA30 BGN Curncy,30Y,2.548
20230221,EUSA35 BGN Curncy,35Y,2.4272
20230221,EUSA4 BGN Curncy,4Y,3.289
20230221,EUSA40 BGN Curncy,40Y,2.329
20230221,EUSA45 BGN Curncy,45Y,2.221
20230221,EUSA5 BGN Curncy,5Y,3.209
20230221,EUSA50 BGN Curncy,50Y,2.14
20230221,EUSA6 BGN Curncy,6Y,3.1582
20230221,EUSA7 BGN Curncy,7Y,3.12
20230221,EUSA8 BGN Curncy,8Y,3.099
20230221,EUSA9 BGN Curncy,9Y,3.09
20230222,EUR006M Index,6M,3.197
20230222,EUSA1 BGN Curncy,1Y,3.5896
20230222,EUSA10 BGN Curncy,10Y,3.0964
20230222,EUSA11 BGN Curncy,11Y,3.097
20230222,EUSA12 BGN Curncy,12Y,3.0963
20230222,EUSA15 BGN Curncy,15Y,3.0688
20230222,EUSA1D BGN Curncy,1D,NaN
20230222,EUSA1F BGN Curncy,18M,3.609
20230222,EUSA2 BGN Curncy,2Y,3.5573
20230222,EUSA20 BGN Curncy,20Y,2.906
20230222,EUSA25 BGN Curncy,25Y,2.735
20230222,EUSA3 BGN Curncy,3Y,3.396
20230222,EUSA30 BGN Curncy,30Y,2.581
20230222,EUSA35 BGN Curncy,35Y,2.459
20230222,EUSA4 BGN Curncy,4Y,3.2786
20230222,EUSA40 BGN Curncy,40Y,2.354
20230222,EUSA45 BGN Curncy,45Y,2.2587
20230222,EUSA5 BGN Curncy,5Y,3.206
20230222,EUSA50 BGN Curncy,50Y,2.176
20230222,EUSA6 BGN Curncy,6Y,3.155
20230222,EUSA7 BGN Curncy,7Y,3.123
20230222,EUSA8 BGN Curncy,8Y,3.1058
20230222,EUSA9 BGN Curncy,9Y,3.0988
20230223,EUR006M Index,6M,3.198
20230223,EUSA1 BGN Curncy,1Y,3.5868
20230223,EUSA10 BGN Curncy,10Y,3.071
20230223,EUSA11 BGN Curncy,11Y,3.0706
20230223,EUSA12 BGN Curncy,12Y,3.0713
20230223,EUSA15 BGN Curncy,15Y,3.0429
20230223,EUSA1D BGN Curncy,1D,NaN
20230223,EUSA1F BGN Curncy,18M,3.612
20230223,EUSA2 BGN Curncy,2Y,3.5535
20230223,EUSA20 BGN Curncy,20Y,2.885
20230223,EUSA25 BGN Curncy,25Y,2.7037
20230223,EUSA3 BGN Curncy,3Y,3.387
20230223,EUSA30 BGN Curncy,30Y,2.547
20230223,EUSA35 BGN Curncy,35Y,2.426
20230223,EUSA4 BGN Curncy,4Y,3.266
20230223,EUSA40 BGN Curncy,40Y,2.32
20230223,EUSA45 BGN Curncy,45Y,2.2292
20230223,EUSA5 BGN Curncy,5Y,3.19
20230223,EUSA50 BGN Curncy,50Y,2.149
20230223,EUSA6 BGN Curncy,6Y,3.1347
20230223,EUSA7 BGN Curncy,7Y,3.099
20230223,EUSA8 BGN Curncy,8Y,3.083
20230223,EUSA9 BGN Curncy,9Y,3.0743
20230224,EUR006M Index,6M,3.233
20230224,EUSA1 BGN Curncy,1Y,3.653
20230224,EUSA10 BGN Curncy,10Y,3.128
20230224,EUSA11 BGN Curncy,11Y,3.1235
20230224,EUSA12 BGN Curncy,12Y,3.1235
20230224,EUSA15 BGN Curncy,15Y,3.0947
20230224,EUSA1D BGN Curncy,1D,NaN
20230224,EUSA1F BGN Curncy,18M,3.709
20230224,EUSA2 BGN Curncy,2Y,3.667
20230224,EUSA20 BGN Curncy,20Y,2.936
20230224,EUSA25 BGN Curncy,25Y,2.762
20230224,EUSA3 BGN Curncy,3Y,3.501
20230224,EUSA30 BGN Curncy,30Y,2.598
20230224,EUSA35 BGN Curncy,35Y,2.4718
20230224,EUSA4 BGN Curncy,4Y,3.3583
20230224,EUSA40 BGN Curncy,40Y,2.3714
20230224,EUSA45 BGN Curncy,45Y,2.275
20230224,EUSA5 BGN Curncy,5Y,3.265
20230224,EUSA50 BGN Curncy,50Y,2.1972
20230224,EUSA6 BGN Curncy,6Y,3.2035
20230224,EUSA7 BGN Curncy,7Y,3.1671
20230224,EUSA8 BGN Curncy,8Y,3.1449
20230224,EUSA9 BGN Curncy,9Y,3.1318
20230227,EUR006M Index,6M,3.242
20230227,EUSA1 BGN Curncy,1Y,3.6769
20230227,EUSA10 BGN Curncy,10Y,3.187
20230227,EUSA11 BGN Curncy,11Y,3.1797
20230227,EUSA12 BGN Curncy,12Y,3.1797
20230227,EUSA15 BGN Curncy,15Y,3.1565
20230227,EUSA1D BGN Curncy,1D,NaN
20230227,EUSA1F BGN Curncy,18M,3.7473
20230227,EUSA2 BGN Curncy,2Y,3.719
20230227,EUSA20 BGN Curncy,20Y,2.9991
20230227,EUSA25 BGN Curncy,25Y,2.843
20230227,EUSA3 BGN Curncy,3Y,3.553
20230227,EUSA30 BGN Curncy,30Y,2.68
20230227,EUSA35 BGN Curncy,35Y,2.5552
20230227,EUSA4 BGN Curncy,4Y,3.4117
20230227,EUSA40 BGN Curncy,40Y,2.4547
20230227,EUSA45 BGN Curncy,45Y,2.372
20230227,EUSA5 BGN Curncy,5Y,3.323
20230227,EUSA50 BGN Curncy,50Y,2.2915
20230227,EUSA6 BGN Curncy,6Y,3.2552
20230227,EUSA7 BGN Curncy,7Y,3.2222
20230227,EUSA8 BGN Curncy,8Y,3.205
20230227,EUSA9 BGN Curncy,9Y,3.1935
20230228,EUR006M Index,6M,3.29
20230228,EUSA1 BGN Curncy,1Y,3.7218
20230228,EUSA10 BGN Curncy,10Y,3.23
20230228,EUSA11 BGN Curncy,11Y,3.2365
20230228,EUSA12 BGN Curncy,12Y,3.2335
20230228,EUSA15 BGN Curncy,15Y,3.2088
20230228,EUSA1D BGN Curncy,1D,NaN
20230228,EUSA1F BGN Curncy,18M,3.796
20230228,EUSA2 BGN Curncy,2Y,3.775
20230228,EUSA20 BGN Curncy,20Y,3.0488
20230228,EUSA25 BGN Curncy,25Y,2.8725
20230228,EUSA3 BGN Curncy,3Y,3.6112
20230228,EUSA30 BGN Curncy,30Y,2.708
20230228,EUSA35 BGN Curncy,35Y,2.594
20230228,EUSA4 BGN Curncy,4Y,3.4697
20230228,EUSA40 BGN Curncy,40Y,2.4987
20230228,EUSA45 BGN Curncy,45Y,2.3987
20230228,EUSA5 BGN Curncy,5Y,3.3742
20230228,EUSA50 BGN Curncy,50Y,2.329
20230228,EUSA6 BGN Curncy,6Y,3.3143
20230228,EUSA7 BGN Curncy,7Y,3.2717
20230228,EUSA8 BGN Curncy,8Y,3.2492
20230228,EUSA9 BGN Curncy,9Y,3.2392
20230301,EUR006M Index,6M,3.311
20230301,EUSA1 BGN Curncy,1Y,3.7717
20230301,EUSA10 BGN Curncy,10Y,3.2875
20230301,EUSA11 BGN Curncy,11Y,3.284
20230301,EUSA12 BGN Curncy,12Y,3.28
20230301,EUSA15 BGN Curncy,15Y,3.2479
20230301,EUSA1D BGN Curncy,1D,NaN
20230301,EUSA1F BGN Curncy,18M,3.879
20230301,EUSA2 BGN Curncy,2Y,3.8377
20230301,EUSA20 BGN Curncy,20Y,3.0965
20230301,EUSA25 BGN Curncy,25Y,2.909
20230301,EUSA3 BGN Curncy,3Y,3.673
20230301,EUSA30 BGN Curncy,30Y,2.74
20230301,EUSA35 BGN Curncy,35Y,2.62
20230301,EUSA4 BGN Curncy,4Y,3.5365
20230301,EUSA40 BGN Curncy,40Y,2.5325
20230301,EUSA45 BGN Curncy,45Y,2.429
20230301,EUSA5 BGN Curncy,5Y,3.451
20230301,EUSA50 BGN Curncy,50Y,2.352
20230301,EUSA6 BGN Curncy,6Y,3.3857
20230301,EUSA7 BGN Curncy,7Y,3.3387
20230301,EUSA8 BGN Curncy,8Y,3.3127
20230301,EUSA9 BGN Curncy,9Y,3.2973
20230302,EUR006M Index,6M,3.366
20230302,EUSA1 BGN Curncy,1Y,3.8181
20230302,EUSA10 BGN Curncy,10Y,3.3292
20230302,EUSA11 BGN Curncy,11Y,3.3273
20230302,EUSA12 BGN Curncy,12Y,3.322
20230302,EUSA15 BGN Curncy,15Y,3.2878
20230302,EUSA1D BGN Curncy,1D,NaN
20230302,EUSA1F BGN Curncy,18M,3.915
20230302,EUSA2 BGN Curncy,2Y,3.8605
20230302,EUSA20 BGN Curncy,20Y,3.123
20230302,EUSA25 BGN Curncy,25Y,2.94
20230302,EUSA3 BGN Curncy,3Y,3.6943
20230302,EUSA30 BGN Curncy,30Y,2.78
20230302,EUSA35 BGN Curncy,35Y,2.658
20230302,EUSA4 BGN Curncy,4Y,3.561
20230302,EUSA40 BGN Curncy,40Y,2.5548
20230302,EUSA45 BGN Curncy,45Y,2.463
20230302,EUSA5 BGN Curncy,5Y,3.4787
20230302,EUSA50 BGN Curncy,50Y,2.3875
20230302,EUSA6 BGN Curncy,6Y,3.4193
20230302,EUSA7 BGN Curncy,7Y,3.3728
20230302,EUSA8 BGN Curncy,8Y,3.351
20230302,EUSA9 BGN Curncy,9Y,3.3377
20230303,EUR006M Index,6M,3.353
20230303,EUSA1 BGN Curncy,1Y,3.8139
20230303,EUSA10 BGN Curncy,10Y,3.277
20230303,EUSA11 BGN Curncy,11Y,3.2705
20230303,EUSA12 BGN Curncy,12Y,3.2655
20230303,EUSA15 BGN Curncy,15Y,3.2318
20230303,EUSA1D BGN Curncy,1D,NaN
20230303,EUSA1F BGN Curncy,18M,3.902
20230303,EUSA2 BGN Curncy,2Y,3.8268
20230303,EUSA20 BGN Curncy,20Y,3.0525
20230303,EUSA25 BGN Curncy,25Y,2.885
20230303,EUSA3 BGN Curncy,3Y,3.6545
20230303,EUSA30 BGN Curncy,30Y,2.724
20230303,EUSA35 BGN Curncy,35Y,2.599
20230303,EUSA4 BGN Curncy,4Y,3.5245
20230303,EUSA40 BGN Curncy,40Y,2.4861
20230303,EUSA45 BGN Curncy,45Y,2.406
20230303,EUSA5 BGN Curncy,5Y,3.4402
20230303,EUSA50 BGN Curncy,50Y,2.331
20230303,EUSA6 BGN Curncy,6Y,3.3767
20230303,EUSA7 BGN Curncy,7Y,3.333
20230303,EUSA8 BGN Curncy,8Y,3.3045
20230303,EUSA9 BGN Curncy,9Y,3.2873
20230306,EUR006M Index,6M,3.363
20230306,EUSA1 BGN Curncy,1Y,3.8609
20230306,EUSA10 BGN Curncy,10Y,3.2845
20230306,EUSA11 BGN Curncy,11Y,3.2755
20230306,EUSA12 BGN Curncy,12Y,3.2675
20230306,EUSA15 BGN Curncy,15Y,3.228
20230306,EUSA1D BGN Curncy,1D,NaN
20230306,EUSA1F BGN Curncy,18M,3.936
20230306,EUSA2 BGN Curncy,2Y,3.8822
20230306,EUSA20 BGN Curncy,20Y,3.059
20230306,EUSA25 BGN Curncy,25Y,2.874
20230306,EUSA3 BGN Curncy,3Y,3.6957
20230306,EUSA30 BGN Curncy,30Y,2.713
20230306,EUSA35 BGN Curncy,35Y,2.5895
20230306,EUSA4 BGN Curncy,4Y,3.5565
20230306,EUSA40 BGN Curncy,40Y,2.4818
20230306,EUSA45 BGN Curncy,45Y,2.392
20230306,EUSA5 BGN Curncy,5Y,3.4679
20230306,EUSA50 BGN Curncy,50Y,2.315
20230306,EUSA6 BGN Curncy,6Y,3.3954
20230306,EUSA7 BGN Curncy,7Y,3.349
20230306,EUSA8 BGN Curncy,8Y,3.318
20230306,EUSA9 BGN Curncy,9Y,3.2937
20230307,EUR006M Index,6M,3.418
20230307,EUSA1 BGN Curncy,1Y,3.916
20230307,EUSA10 BGN Curncy,10Y,3.226
20230307,EUSA11 BGN Curncy,11Y,3.218
20230307,EUSA12 BGN Curncy,12Y,3.2096
20230307,EUSA15 BGN Curncy,15Y,3.1701
20230307,EUSA1D BGN Curncy,1D,NaN
20230307,EUSA1F BGN Curncy,18M,3.998
20230307,EUSA2 BGN Curncy,2Y,3.8987
20230307,EUSA20 BGN Curncy,20Y,3.013
20230307,EUSA25 BGN Curncy,25Y,2.819
